gene_id	n	annotation_id	gene_length	p	size	dn	ds	dn_ds	locus_tag	pos	gene_id_prokka	bonferroni	fdr	holm
lprQ	5	IMFOIEKC_04089	1332	0.04117026083050831	5	5	0	Inf	IMFOIEKC_04089:lprQ	4.36388	lprQ	1	0.16997590626348968	1
lrp	1	IMFOIEKC_03691	453	0.46939090998610755	1	1	0	Inf	IMFOIEKC_03691:lrp	3.958919	lrp	1	0.6127401671436906	1
lspA	1	IMFOIEKC_01217	555	0.5399517077249975	1	1	0	Inf	IMFOIEKC_01217:lspA	1.263938	lspA	1	0.6619984694087458	1
lucA_2~~~lucA	2	IMFOIEKC_00138	834	0.32531753547476505	4	2	2	1	IMFOIEKC_00138:lucA	0.139827	lucA	1	0.5102278469695056	1
lysA_1	5	IMFOIEKC_03088	1341	0.04215865702654709	6	5	2	2.5	IMFOIEKC_03088:lysA_2	3.354547	lysA	1	0.1710379769464728	1
lysA_2	3	IMFOIEKC_02792	1329	0.2852837977311514	5	3	4	0.75	IMFOIEKC_02792:lysA_1	3.033094	lysA	1	0.4801858375195157	1
lysS1	4	IMFOIEKC_00470	1500	0.16106290832598355	5	4	2	2	IMFOIEKC_00470:lysS1	0.471202	lysS1	1	0.34993363922206094	1
lysX_2	3	IMFOIEKC_01281	1398	0.3113480162053004	5	3	3	1	IMFOIEKC_01281:lysX_1	1.331702	lysX	1	0.5008128516974686	1
lysX_2~~~lysX_1~~~lysX	9	IMFOIEKC_01320	3258	0.042996489677101304	11	9	6	1.5	IMFOIEKC_01320:lysX_2	1.384255	lysX	1	0.17159506232612512	1
mak	1	IMFOIEKC_04511	1359	0.8506091297442004	7	1	8	0.125	IMFOIEKC_04511:mak	4.814058	mak	1	0.8649050815046071	1
malL	5	IMFOIEKC_02598	1566	0.07150229649657049	5	5	4	1.25	IMFOIEKC_02598:malL	2.807634	malL	1	0.23000636480389647	1
malQ	7	IMFOIEKC_01476	2142	0.03333624018584602	8	7	4	1.75	IMFOIEKC_01476:malQ	1.593631	malQ	1	0.15025187911844068	1
manA	3	IMFOIEKC_03646	1227	0.2471455601046303	3	3	0	Inf	IMFOIEKC_03646:manA	3.913243	manA	1	0.44857916977681334	1
map	2	IMFOIEKC_02029	858	0.3374845019845948	3	2	1	2	IMFOIEKC_02029:map	2.183061	map	1	0.5180189961311422	1
map1	1	IMFOIEKC_03854	801	0.6739056167276121	1	1	0	Inf	IMFOIEKC_03854:map-1	4.133725	map-1	1	0.7496131273890028	1
mazG	1	IMFOIEKC_03086	1005	0.7548675573326024	2	1	1	1	IMFOIEKC_03086:mazG	3.349712	mazG	1	0.7969172266336803	1
mbtH_6~~~mbtH_3	3	IMFOIEKC_01384	219	0.00381578666095996	3	3	1	3	IMFOIEKC_01384:mbtH_1	1.467465	mbtH	1	0.056669488523665365	1
mbtI	2	IMFOIEKC_02507	1353	0.5642000904440813	4	2	3	0.6666666666666666	IMFOIEKC_02507:mbtI	2.698076	mbtI	1	0.6826821094373383	1
mbtK_2	3	IMFOIEKC_00725	627	0.05914714220327781	5	3	2	1.5	IMFOIEKC_00725:mbtK_1	0.71755	mbtK	1	0.20448012018847472	1
mbtM_2~~~mbtM~~~mbtM_1	7	IMFOIEKC_01531	1566	0.007301648892593058	7	7	3	2.3333333333333335	IMFOIEKC_01531:mbtM	1.66003	mbtM	1	0.07025902847983757	1
mbtN	3	IMFOIEKC_01530	1176	0.22838013490333153	2	3	1	3	IMFOIEKC_01530:mbtN	1.658854	mbtN	1	0.43036891878583305	1
mca_1	2	IMFOIEKC_03041	873	0.34505493064980364	5	2	3	0.6666666666666666	IMFOIEKC_03041:mca_2	3.304671	mca	1	0.5226728164044124	1
mcbR_1	2	IMFOIEKC_04435	684	0.24838681301691315	2	2	1	2	IMFOIEKC_04435:mcbR_2	4.73581	mcbR	1	0.44857916977681334	1
mccB	3	IMFOIEKC_00832	861	0.12149156441086373	4	3	3	1	IMFOIEKC_00832:mccB	0.824474	mccB	1	0.29907078375319035	1
mcd_2~~~mmgC_4	2	IMFOIEKC_02726	1194	0.49749363170075045	3	2	2	1	IMFOIEKC_02726:mmgC_5	2.960461	mmgC	1	0.6334872392871572	1
mce2R~~~fadR~~~mce2R_2	3	IMFOIEKC_03976	711	0.0793221258025377	4	3	4	0.75	IMFOIEKC_03976:mce2R	4.252522	mce2R	1	0.24294224392732877	1
mce3R	3	IMFOIEKC_00412	1233	0.24936911428803546	4	3	3	1	IMFOIEKC_00412:mce3R	0.419829	mce3R	1	0.4493016980835641	1
mch	4	IMFOIEKC_04374	1023	0.05729924356694373	3	4	2	2	IMFOIEKC_04374:mch	4.664644	mch	1	0.202543168833264	1
mcl1	3	IMFOIEKC_00175	927	0.14215986725756577	4	3	1	3	IMFOIEKC_00175:mcl1	0.177133	mcl1	1	0.32268033361637943	1
mcl2_2~~~mcl2	2	IMFOIEKC_01673	882	0.34958353549572263	2	2	0	Inf	IMFOIEKC_01673:mcl2	1.805185	mcl2	1	0.5234745603619371	1
mcm	7	IMFOIEKC_03399	1578	0.007594149940208857	6	7	4	1.75	IMFOIEKC_03399:mcm	3.668967	mcm	1	0.07196143286715982	1
mct	2	IMFOIEKC_02728	1200	0.5001275717328965	3	2	2	1	IMFOIEKC_02728:mct	2.963149	mct	1	0.6344360244643921	1
mctB	1	IMFOIEKC_01369	954	0.7367390620614283	1	1	0	Inf	IMFOIEKC_01369:mctB	1.4534	mctB	1	0.7825054318856357	1
mddA	2	IMFOIEKC_03629	801	0.30849454880267935	3	2	1	2	IMFOIEKC_03629:mddA	3.893162	mddA	1	0.5002700260480563	1
mdh_2~~~mdh	3	IMFOIEKC_02869	990	0.16288237880623946	4	3	2	1.5	IMFOIEKC_02869:mdh	3.121553	mdh	1	0.35339859567202025	1
mdtD_9~~~mdtD_3	2	IMFOIEKC_01573	2070	0.7847464922829599	4	2	5	0.4	IMFOIEKC_01573:mdtD_1	1.704309	mdtD	1	0.8169737138560298	1
mdtG	5	IMFOIEKC_00729	1170	0.02576655623830364	8	5	3	1.6666666666666667	IMFOIEKC_00729:mdtG	0.720788	mdtG	1	0.13032409312814028	1
mdtH~~~mdtH_1~~~mdtD_4	3	IMFOIEKC_02293	1743	0.4402885752391196	4	3	1	3	IMFOIEKC_02293:mdtD_2	2.46087	mdtD	1	0.5919435289325942	1
menA~~~menA_2	2	IMFOIEKC_04032	873	0.34505493064980364	2	2	1	2	IMFOIEKC_04032:menA	4.310856	menA	1	0.5226728164044124	1
menB_3	2	IMFOIEKC_01458	906	0.3616058579496665	3	2	1	2	IMFOIEKC_01458:menB_1	1.574632	menB	1	0.528363341372144	1
menB_3~~~menB_4	3	IMFOIEKC_04018	903	0.13451264177007077	2	3	0	Inf	IMFOIEKC_04018:menB_2	4.296974	menB	1	0.3130005702726647	1
menC	3	IMFOIEKC_04012	981	0.15986806013022486	3	3	0	Inf	IMFOIEKC_04012:menC	4.290441	menC	1	0.3487828829193394	1
menD_1~~~menD_2~~~menD	5	IMFOIEKC_04010	1638	0.08276011222850917	6	5	2	2.5	IMFOIEKC_04010:menD	4.287926	menD	1	0.24939014661962627	1
menE_11	5	IMFOIEKC_03549	3252	0.4772509885318189	7	5	5	1	IMFOIEKC_03549:menE_4	3.809773	menE	1	0.6186509024486255	1
menE_12	4	IMFOIEKC_02901	1779	0.2400224182768399	5	4	3	1.3333333333333333	IMFOIEKC_02901:menE_2	3.151676	menE	1	0.4405545670355533	1
menE_2~~~menE_1~~~sauT	1	IMFOIEKC_04506	1584	0.8909507351477854	2	1	1	1	IMFOIEKC_04506:sauT	4.806511	sauT	1	0.8972250360995304	1
menE_8~~~menE_11~~~menE_1	2	IMFOIEKC_04550	1566	0.6431752902789192	4	2	3	0.6666666666666666	IMFOIEKC_04550:menE_6	4.85342	menE	1	0.7325957506218246	1
menE_8~~~menE_7~~~menE_13	2	IMFOIEKC_04024	1092	0.4513912991643523	3	2	1	2	IMFOIEKC_04024:menE_5	4.301437	menE	1	0.6007094023566212	1
menE_9~~~menE_5~~~menE_3	9	IMFOIEKC_01353	2997	0.027669768453529683	10	9	5	1.8	IMFOIEKC_01353:menE_1	1.437228	menE	1	0.13351087661779815	1
menF_1~~~pabB	3	IMFOIEKC_03131	1251	0.25605724406108366	4	3	2	1.5	IMFOIEKC_03131:menF_1	3.402647	menF	1	0.4520516777868514	1
menF_2	1	IMFOIEKC_03590	1095	0.7838674055109126	1	1	0	Inf	IMFOIEKC_03590:menF_2	3.858077	menF	1	0.8169737138560298	1
menG_1	2	IMFOIEKC_02287	639	0.22529973730915218	2	2	0	Inf	IMFOIEKC_02287:menG_2	2.446443	menG	1	0.428015080660986	1
menG_1~~~menG_2~~~COQ5_9	3	IMFOIEKC_04006	648	0.06393599751967673	3	3	2	1.5	IMFOIEKC_04006:menG_3	4.285222	menG	1	0.21489599166335788	1
menH_2~~~menH_4~~~menH_5	4	IMFOIEKC_00393	756	0.0227260994026433	4	4	2	2	IMFOIEKC_00393:menH_1	0.402613	menH	1	0.12721763117565094	1
menH_2~~~menH_7	1	IMFOIEKC_00594	870	0.703911471341635	1	1	0	Inf	IMFOIEKC_00594:menH_2	0.593094	menH	1	0.7636225823588909	1
menH_5~~~menH_6	1	IMFOIEKC_00905	792	0.6697739185766597	2	1	1	1	IMFOIEKC_00905:menH_3	0.902748	menH	1	0.7477319900078678	1
menJ	2	IMFOIEKC_04004	1209	0.5040617387864106	5	2	4	0.5	IMFOIEKC_04004:menJ	4.283569	menJ	1	0.6358373016126895	1
merR1~~~merR1_1	1	IMFOIEKC_01226	417	0.44198368586069114	1	1	0	Inf	IMFOIEKC_01226:merR1	1.273438	merR1	1	0.5937150622193571	1
metB_2~~~metB~~~metB_1	4	IMFOIEKC_03044	1167	0.08336879828236325	5	4	1	4	IMFOIEKC_03044:metB	3.306813	metB	1	0.24978879942506171	1
metE	9	IMFOIEKC_02990	2271	0.005463308147615104	4	9	0	Inf	IMFOIEKC_02990:metE	3.255352	metE	1	0.0622737950449171	1
metG	12	IMFOIEKC_03104	1560	3.2934543699416947e-6	8	12	2	6	IMFOIEKC_03104:metG	3.368958	metG	0.005180603723918285	7.400862462740408e-4	0.005160842997698635
metH_2~~~metH	9	IMFOIEKC_01835	3774	0.08788822080282625	10	9	7	1.2857142857142858	IMFOIEKC_01835:metH	1.979439	metH	1	0.2538804995402563	1
metK	1	IMFOIEKC_01079	1212	0.81650020516592825	2	1	1	1	IMFOIEKC_01079:metK	1.069982	metK	1	0.8383517119621444	1
metXA	4	IMFOIEKC_03742	1179	0.08576473739852593	5	4	2	2	IMFOIEKC_03742:metXA	4.013609	metXA	1	0.25252472909905	1
metY	5	IMFOIEKC_03741	1371	0.04555591534809165	6	5	3	1.6666666666666667	IMFOIEKC_03741:metY	4.012227	metY	1	0.1756359187317357	1
metZ_1~~~metZ	3	IMFOIEKC_04194	1227	0.2471455601046303	7	3	7	0.42857142857142855	IMFOIEKC_04194:metZ	4.4640319999999996	metZ	1	0.44857916977681334	1
mfd	10	IMFOIEKC_03087	3660	0.03639964909604518	7	10	4	2.5	IMFOIEKC_03087:mfd	3.350713	mfd	1	0.1564389290384674	1
mfpA	4	IMFOIEKC_03753	549	0.00790731672396777	3	4	0	Inf	IMFOIEKC_03753:mfpA	4.027054	mfpA	1	0.0731659365105959	1
mftC	4	IMFOIEKC_03901	1215	0.09315033787646979	6	4	2	2	IMFOIEKC_03901:mftC	4.172545	mftC	1	0.2607214972948167	1
mftF	5	IMFOIEKC_03898	1419	0.0513210863300549	4	5	2	2.5	IMFOIEKC_03898:mftF	4.169047	mftF	1	0.18643895796114635	1
mftR~~~mftR_1~~~mftR_3	2	IMFOIEKC_03904	615	0.2130500953267255	2	2	0	Inf	IMFOIEKC_03904:mftR	4.17424	mftR	1	0.41373802462832004	1
mgtA	5	IMFOIEKC_04008	1155	0.024563749160054625	8	5	3	1.6666666666666667	IMFOIEKC_04008:mgtA	4.286199	mgtA	1	0.12879592476255308	1
mhpA_1~~~mhpA_2	6	IMFOIEKC_03377	1743	0.038031690886181746	8	6	4	1.5	IMFOIEKC_03377:mhpA	3.648092	mhpA	1	0.16038565620365655	1
mhpC	4	IMFOIEKC_03328	867	0.03489878734598739	5	4	2	2	IMFOIEKC_03328:mhpC	3.601046	mhpC	1	0.15372503094303466	1
mhpF_3~~~mhpF	1	IMFOIEKC_00543	915	0.7219766199997245	3	1	2	0.5	IMFOIEKC_00543:mhpF	0.543867	mhpF	1	0.7741439831353556	1
miaB~~~miaB_2	2	IMFOIEKC_01939	1473	0.6101669346530152	4	2	2	1	IMFOIEKC_01939:miaB	2.089869	miaB	1	0.7122395772841065	1
mkl_1~~~mkl_2~~~mkl	4	IMFOIEKC_03926	1011	0.055356904381496874	4	4	2	2	IMFOIEKC_03926:mkl	4.201445	mkl	1	0.19700545382826828	1
mku_2	3	IMFOIEKC_03206	927	0.14215986725756577	5	3	4	0.75	IMFOIEKC_03206:mku	3.482785	mku	1	0.32268033361637943	1
mlaE_3	4	IMFOIEKC_00401	870	0.035271038359452216	3	4	1	4	IMFOIEKC_00401:mlaE_1	0.409247	mlaE	1	0.15372503094303466	1
mlaE_7	2	IMFOIEKC_01826	864	0.3405159834708208	2	2	1	2	IMFOIEKC_01826:mlaE_3	1.969706	mlaE	1	0.5180189961311422	1
mltG	3	IMFOIEKC_01033	1248	0.25494080969251	5	3	2	1.5	IMFOIEKC_01033:mltG	1.023265	mltG	1	0.4520516777868514	1
mmaA1	2	IMFOIEKC_03938	861	0.3390007827536299	1	2	1	2	IMFOIEKC_03938:mmaA1	4.215513	mmaA1	1	0.5180189961311422	1
mmaA2	4	IMFOIEKC_03963	867	0.03489878734598739	5	4	1	4	IMFOIEKC_03963:mmaA2	4.233045	mmaA2	1	0.15372503094303466	1
mmaA4	3	IMFOIEKC_03939	897	0.13262370493575276	3	3	0	Inf	IMFOIEKC_03939:mmaA4	4.216458	mmaA4	1	0.3113687878566255	1
mmcO_2~~~mmcO_1	3	IMFOIEKC_03370	1533	0.36239909533198233	4	3	4	0.75	IMFOIEKC_03370:mmcO_2	3.639965	mmcO	1	0.528363341372144	1
mmcO_3	2	IMFOIEKC_01393	1446	0.6001567000965962	3	2	2	1	IMFOIEKC_01393:mmcO_1	1.496566	mmcO	1	0.7066216236915762	1
mmgC_10	1	IMFOIEKC_01931	1161	0.8029296833422441	2	1	2	0.5	IMFOIEKC_01931:mmgC_2	2.081276	mmgC	1	0.8287456639746391	1
mmgC_10~~~carC_1	2	IMFOIEKC_02731	1218	0.507975711071377	3	2	1	2	IMFOIEKC_02731:carC_4	2.966459	carC	1	0.6382442025235308	1
mmgC_1~~~acrC_1~~~mcd	6	IMFOIEKC_04375	1149	0.006171999181576724	6	6	3	2	IMFOIEKC_04375:mcd	4.6658	mcd	1	0.06481473989090826	1
mmgC_3	3	IMFOIEKC_02620	1167	0.22509650265961453	5	3	3	1	IMFOIEKC_02620:mmgC_4	2.836776	mmgC	1	0.428015080660986	1
mmgC_6	2	IMFOIEKC_04188	1197	0.4988117149620437	3	2	3	0.6666666666666666	IMFOIEKC_04188:mmgC_7	4.458128	mmgC	1	0.6337890368621121	1
mmgC_7	4	IMFOIEKC_03167	1149	0.07983770253830977	10	4	7	0.5714285714285714	IMFOIEKC_03167:mmgC_6	3.434483	mmgC	1	0.2434565054132673	1
mmgC_8~~~mmgC_9	3	IMFOIEKC_01990	1257	0.2582921081514164	4	3	1	3	IMFOIEKC_01990:mmgC_3	2.140452	mmgC	1	0.4534525514756451	1
mmgF	4	IMFOIEKC_00172	903	0.039517445326133216	4	4	1	4	IMFOIEKC_00172:mmgF	0.171706	mmgF	1	0.16444693517991416	1
mmpI	2	IMFOIEKC_02336	924	0.3705673472400718	3	2	3	0.6666666666666666	IMFOIEKC_02336:mmpI	2.511797	mmpI	1	0.5347728781730577	1
mmpL1~~~mmpL4_1~~~mmpL4_7	7	IMFOIEKC_04613	2859	0.11063562253450934	5	7	2	3.5	IMFOIEKC_04613:mmpL4_10	4.917237	mmpL4	1	0.2836139914556078	1
mmpL1~~~mmpL4_7~~~mmpL4_1~~~mmpL4_3	3	IMFOIEKC_04176	2871	0.7642926858843762	7	3	6	0.5	IMFOIEKC_04176:mmpL4_9	4.4443530000000004	mmpL4	1	0.8014882632640824	1
mmpL3_3~~~mmpL3_2~~~mmpL3_4	5	IMFOIEKC_04385	2874	0.37519073053359564	6	5	5	1	IMFOIEKC_04385:mmpL3_3	4.677765	mmpL3	1	0.5384808568698412	1
mmpL3_3~~~mmpL3_4	9	IMFOIEKC_02965	2427	0.008223200393686634	8	9	7	1.2857142857142858	IMFOIEKC_02965:mmpL3_2	3.226948	mmpL3	1	0.07472913596618908	1
mmpL4_5~~~mmpL4_2	5	IMFOIEKC_00748	2829	0.3628924404647963	6	5	6	0.8333333333333334	IMFOIEKC_00748:mmpL4_2	0.737363	mmpL4	1	0.528363341372144	1
mmpL4_7~~~mmpL4_6	7	IMFOIEKC_01205	2919	0.11956216482375047	5	7	4	1.75	IMFOIEKC_01205:mmpL4_4	1.210072	mmpL4	1	0.29664240578510964	1
mmpL4_8	8	IMFOIEKC_01206	2892	0.053907366854522534	5	8	4	2	IMFOIEKC_01206:mmpL4_5	1.213049	mmpL4	1	0.19271883650491806	1
mmpL5	8	IMFOIEKC_01719	2901	0.05468642936579412	7	8	6	1.3333333333333333	IMFOIEKC_01719:mmpL5	1.847876	mmpL5	1	0.1950606652888756	1
mmpL5_1~~~mmpL4_4~~~mmpL4_9~~~mmpL4_3	16	IMFOIEKC_00836	2919	6.303957856456736e-6	10	16	9	1.7777777777777777	IMFOIEKC_00836:mmpL4_3	0.827186	mmpL4	0.009916125708206446	9.916125708206447e-4	0.009859390087498336
mmpL5_4~~~mmpL4_9~~~mmpL4_5	4	IMFOIEKC_04118	2931	0.5858864361204613	4	4	3	1.3333333333333333	IMFOIEKC_04118:mmpL4_8	4.390039	mmpL4	1	0.6981813363768831	1
mmpS3~~~mmpS3_2~~~mmpS3_1	2	IMFOIEKC_02151	960	0.3883345282880041	3	2	2	1	IMFOIEKC_02151:mmpS3	2.30629	mmpS3	1	0.5488321769964335	1
mmpS4_2	1	IMFOIEKC_04119	549	0.5360739158582817	2	1	1	1	IMFOIEKC_04119:mmpS4_4	4.392966	mmpS4	1	0.6602927003207186	1
mmpS4_2~~~mmpS5_4~~~mmpS4_7	1	IMFOIEKC_00383	423	0.44664794423811627	1	1	0	Inf	IMFOIEKC_00383:mmpS4_1	0.392967	mmpS4	1	0.5969220189350526	1
mmpS5_1	3	IMFOIEKC_00749	444	0.025255009124345265	3	3	0	Inf	IMFOIEKC_00749:mmpS5_1	0.740188	mmpS5	1	0.1297344423843072	1
mmpS5_2~~~mmpS5_4	3	IMFOIEKC_01718	435	0.023968170733134533	3	3	0	Inf	IMFOIEKC_01718:mmpS5_2	1.847445	mmpS5	1	0.12737139379466425	1
mmr	1	IMFOIEKC_00753	324	0.3644494390840538	1	1	0	Inf	IMFOIEKC_00753:mmr	0.742915	mmr	1	0.5291593546267762	1
mmsB_1	3	IMFOIEKC_03324	894	0.13168275069963226	3	3	0	Inf	IMFOIEKC_03324:mmsB_1	3.597216	mmsB	1	0.31055017518818817	1
mmsB_3~~~mmsB_1~~~mmsB~~~mmsB_2	4	IMFOIEKC_03841	888	0.03755277690074696	5	4	1	4	IMFOIEKC_03841:mmsB_2	4.120659	mmsB	1	0.1596500488239864	1
mmuM_2~~~mmuM	2	IMFOIEKC_02583	876	0.3465656373234598	1	2	1	2	IMFOIEKC_02583:mmuM	2.795293	mmuM	1	0.5226728164044124	1
mnmA_1	3	IMFOIEKC_00828	1059	0.18652394045604156	3	3	0	Inf	IMFOIEKC_00828:mnmA	0.819245	mnmA	1	0.3845375600751682	1
mntB	2	IMFOIEKC_00499	822	0.3192115078623926	3	2	1	2	IMFOIEKC_00499:mntB	0.500747	mntB	1	0.5056593170871536	1
mntH_1	2	IMFOIEKC_04499	1761	0.7051449532116925	2	2	2	1	IMFOIEKC_04499:mntH_4	4.798411	mntH	1	0.7644335019999947	1
mntH_2	3	IMFOIEKC_02278	1656	0.4083797745994875	3	3	4	0.75	IMFOIEKC_02278:mntH_1	2.436456	mntH	1	0.564979230822334	1
mntH_3	2	IMFOIEKC_03212	1227	0.5118693780631903	2	2	2	1	IMFOIEKC_03212:mntH_2	3.489208	mntH	1	0.6413619800240985	1
mntH_8~~~mntH_5~~~mntH_4	3	IMFOIEKC_03993	1299	0.27400285796581525	2	3	0	Inf	IMFOIEKC_03993:mntH_3	4.272759	mntH	1	0.4705311087120387	1
mntR~~~mntR_3	1	IMFOIEKC_01989	705	0.6270340257178832	3	1	2	0.5	IMFOIEKC_01989:mntR	2.139621	mntR	1	0.7178455609387008	1
moaA2	3	IMFOIEKC_03258	1095	0.19919294104334018	2	3	1	3	IMFOIEKC_03258:moaA2	3.537337	moaA2	1	0.3991471289951263	1
moaC2	1	IMFOIEKC_03263	531	0.5242433181600806	3	1	2	0.5	IMFOIEKC_03263:moaC2	3.540902	moaC2	1	0.6518851695381872	1
moaE2_1~~~moaE2_2	2	IMFOIEKC_03261	426	0.12057211952190458	2	2	0	Inf	IMFOIEKC_03261:moaE2_1	3.540001	moaE2	1	0.2977393155540909	1
moaE2_2~~~moaE2_1	2	IMFOIEKC_04133	1215	0.50667330445196	2	2	1	2	IMFOIEKC_04133:moaE2_2	4.405971	moaE2	1	0.6375976863223465	1
modA	1	IMFOIEKC_01542	768	0.658498319865399	1	1	0	Inf	IMFOIEKC_01542:modA	1.671337	modA	1	0.7409283670588502	1
modC_2~~~modC	4	IMFOIEKC_01545	1116	0.07356258032928652	4	4	1	4	IMFOIEKC_01545:modC	1.674422	modC	1	0.23329423156848325	1
moeA1_2~~~moeA1	2	IMFOIEKC_03155	1287	0.5373011165991861	2	2	0	Inf	IMFOIEKC_03155:moeA1	3.423152	moeA1	1	0.6602927003207186	1
moeZ	3	IMFOIEKC_03580	1197	0.23607604685629818	3	3	1	3	IMFOIEKC_03580:moeZ	3.848208	moeZ	1	0.4358540160856303	1
mog	3	IMFOIEKC_03262	483	0.0312518815356671	4	3	3	1	IMFOIEKC_03262:mog	3.540423	mog	1	0.14501241786313968	1
moxC~~~ntaA_3~~~ntaA_2	3	IMFOIEKC_02342	1392	0.30907742768942886	4	3	2	1.5	IMFOIEKC_02342:ntaA_3	2.518589	ntaA	1	0.5006990666894662	1
mpa	7	IMFOIEKC_01815	1830	0.015931496970595187	5	7	2	3.5	IMFOIEKC_01815:mpa	1.959764	mpa	1	0.10596476253586873	1
mpdB	7	IMFOIEKC_01349	1698	0.011013468418778937	4	7	3	2.3333333333333335	IMFOIEKC_01349:mpdB	1.431758	mpdB	1	0.08749588799363267	1
mprA_1	3	IMFOIEKC_03164	687	0.07328476138503882	3	3	1	3	IMFOIEKC_03164:mprA_2	3.431559	mprA	1	0.23288268617912336	1
mprA_2	2	IMFOIEKC_01172	723	0.26845302432466545	2	2	1	2	IMFOIEKC_01172:mprA_1	1.168578	mprA	1	0.46455072306127476	1
mprB	6	IMFOIEKC_03163	1569	0.024671207521733015	5	6	1	6	IMFOIEKC_03163:mprB	3.429974	mprB	1	0.1289295994408174	1
mptA	7	IMFOIEKC_02126	1518	0.006214347284142284	7	7	3	2.3333333333333335	IMFOIEKC_02126:mptA	2.279085	mptA	1	0.06481473989090826	1
mqo	1	IMFOIEKC_02016	1503	0.8778663839546825	2	1	1	1	IMFOIEKC_02016:mqo	2.168458	mqo	1	0.888545608983073	1
mraY_2~~~mraY_1~~~mraY	2	IMFOIEKC_02114	1080	0.4458090463283748	4	2	2	1	IMFOIEKC_02114:mraY	2.26511	mraY	1	0.5968150041485392	1
mraZ	1	IMFOIEKC_02120	432	0.453571333377347	2	1	1	1	IMFOIEKC_02120:mraZ	2.273804	mraZ	1	0.6020824535042758	1
mrdA	5	IMFOIEKC_02031	1800	0.11125749329285095	6	5	3	1.6666666666666667	IMFOIEKC_02031:mrdA	2.184583	mrdA	1	0.2836139914556078	1
mrp	8	IMFOIEKC_02882	1158	2.826823898760952e-4	9	8	3	2.6666666666666665	IMFOIEKC_02882:mrp	3.134625	mrp	0.44465939927509773	0.011701563138818361	0.4342001508496822
mscL	3	IMFOIEKC_03160	456	0.027027523105920447	2	3	0	Inf	IMFOIEKC_03160:mscL	3.427388	mscL	1	0.13244328300813976	1
mshA_1	8	IMFOIEKC_04086	1275	5.295143904533023e-4	6	8	3	2.6666666666666665	IMFOIEKC_04086:mshA_7	4.360296	mshA	0.8329261361830446	0.017352627837146764	0.8080389598317393
mshA_2~~~glgM_2~~~mshA_4	3	IMFOIEKC_01649	1251	0.25605724406108366	3	3	0	Inf	IMFOIEKC_01649:mshA_1	1.775778	mshA	1	0.4520516777868514	1
mshA_4~~~mshA_1~~~mshA_13~~~mshA_5~~~mshA_6	1	IMFOIEKC_03114	1803	0.9197274987601294	2	1	5	0.2	IMFOIEKC_03114:mshA_3	3.380872	mshA	1	0.9226603032842369	1
mshA_6	2	IMFOIEKC_03231	1191	0.4961733264959055	3	2	2	1	IMFOIEKC_03231:mshA_5	3.511054	mshA	1	0.6329932218800157	1
mshB	3	IMFOIEKC_02943	903	0.13451264177007077	3	3	2	1.5	IMFOIEKC_02943:mshB_1	3.205009	mshB	1	0.3130005702726647	1
mshB_2	2	IMFOIEKC_03498	768	0.29158799946455227	4	2	4	0.5	IMFOIEKC_03498:mshB_2	3.760883	mshB	1	0.4848498130631509	1
mshC_1~~~mshC	5	IMFOIEKC_02087	1248	0.03262422170972509	5	5	1	5	IMFOIEKC_02087:mshC	2.239956	mshC	1	0.14874753840405094	1
mshD_2~~~mshD_1~~~mshD	4	IMFOIEKC_03450	951	0.04619071105144047	2	4	0	Inf	IMFOIEKC_03450:mshD	3.715798	mshD	1	0.1763543409803783	1
msiK_2	6	IMFOIEKC_01747	1086	0.004734281152091203	7	6	2	3	IMFOIEKC_01747:msiK	1.877158	msiK	1	0.059103367081265575	1
msl3	18	IMFOIEKC_02934	6324	0.0044926579026602605	14	18	8	2.25	IMFOIEKC_02934:msl3	3.189583	msl3	1	0.058404552734583386	1
msrA_2~~~msrA	2	IMFOIEKC_04486	516	0.16343972177618604	2	2	0	Inf	IMFOIEKC_04486:msrA	4.784293	msrA	1	0.35364912658622694	1
msrB	4	IMFOIEKC_01884	405	0.002740957633478686	4	4	1	4	IMFOIEKC_01884:msrB	2.038408	msrB	1	0.0468644169289345	1
msrP~~~msrP_1	7	IMFOIEKC_02676	1491	0.005658439455429102	8	7	1	7	IMFOIEKC_02676:msrP_2	2.906162	msrP	1	0.06361264198013443	1
msuD	4	IMFOIEKC_01036	1086	0.06808462311804907	2	4	0	Inf	IMFOIEKC_01036:msuD	1.025763	msuD	1	0.22405253590939578	1
mtgA~~~ftsI_2	9	IMFOIEKC_00072	2430	0.008285015677053751	8	9	6	1.5	IMFOIEKC_00072:mtgA	0.074152	mtgA	1	0.07472913596618908	1
mtlK_1~~~mtlK_2	2	IMFOIEKC_03204	1413	0.5876598431203066	5	2	4	0.5	IMFOIEKC_03204:mtlK_2	3.480448	mtlK	1	0.6992351991136477	1
mtlK_2~~~mtlK_1	6	IMFOIEKC_03202	1494	0.020037194678267794	5	6	2	3	IMFOIEKC_03202:mtlK_1	3.47797	mtlK	1	0.11716917185470349	1
mtnP	5	IMFOIEKC_04031	777	0.005175674542712081	5	5	2	2.5	IMFOIEKC_04031:mtnP	4.31001	mtnP	1	0.061788712565941505	1
mtr	5	IMFOIEKC_02018	1380	0.04660594725199273	7	5	4	1.25	IMFOIEKC_02018:mtr	2.171119	mtr	1	0.17750884994524108	1
