gene_id	n	annotation_id	gene_length	p	size	dn	ds	dn_ds	locus_tag	pos	gene_id_prokka	bonferroni	fdr	holm
mcd_2~~~mmgC_4	2	IMFOIEKC_02726	1194	0.5138149474968291	4	2	3	0.6666666666666666	IMFOIEKC_02726:mmgC_5	2.960461	mmgC	1	0.6447232143750021	1
mce2R~~~fadR~~~mce2R_2	3	IMFOIEKC_03976	711	0.08512915824791192	4	3	4	0.75	IMFOIEKC_03976:mce2R	4.252522	mce2R	1	0.2531387799975645	1
mce3R	3	IMFOIEKC_00412	1233	0.26379323797074233	4	3	3	1	IMFOIEKC_00412:mce3R	0.419829	mce3R	1	0.4603966146643299	1
mch	4	IMFOIEKC_04374	1023	0.06267911945480938	3	4	2	2	IMFOIEKC_04374:mch	4.664644	mch	1	0.21107327406149481	1
mcl1	4	IMFOIEKC_00175	927	0.046938083259020255	5	4	1	4	IMFOIEKC_00175:mcl1	0.177133	mcl1	1	0.18012752187205852	1
mcl2_2~~~mcl2	2	IMFOIEKC_01673	882	0.3634579119395856	2	2	0	Inf	IMFOIEKC_01673:mcl2	1.805185	mcl2	1	0.5348362924526489	1
mcm	7	IMFOIEKC_03399	1578	0.008894981806969406	6	7	4	1.75	IMFOIEKC_03399:mcm	3.668967	mcm	1	0.07660377774745238	1
mct	2	IMFOIEKC_02728	1200	0.5164733866517079	3	2	2	1	IMFOIEKC_02728:mct	2.963149	mct	1	0.6454893397011037	1
mctB	1	IMFOIEKC_01369	954	0.747550055235233	1	1	0	Inf	IMFOIEKC_01369:mctB	1.4534	mctB	1	0.7917600047383919	1
mddA	2	IMFOIEKC_03629	801	0.32133339936053323	3	2	1	2	IMFOIEKC_03629:mddA	3.893162	mddA	1	0.508455258425904	1
mdh_2~~~mdh	3	IMFOIEKC_02869	990	0.17342788876706092	4	3	2	1.5	IMFOIEKC_02869:mdh	3.121553	mdh	1	0.3658933771042677	1
mdtD_9~~~mdtD_3	2	IMFOIEKC_01573	2070	0.798877045908251	4	2	5	0.4	IMFOIEKC_01573:mdtD_1	1.704309	mdtD	1	0.8288546572425304	1
mdtG	5	IMFOIEKC_00729	1170	0.028871371854956494	8	5	3	1.6666666666666667	IMFOIEKC_00729:mdtG	0.720788	mdtG	1	0.13527375169770925	1
mdtH~~~mdtH_1~~~mdtD_4	3	IMFOIEKC_02293	1743	0.46002966684511154	4	3	1	3	IMFOIEKC_02293:mdtD_2	2.46087	mdtD	1	0.6037478477270304	1
menA~~~menA_2	2	IMFOIEKC_04032	873	0.3588225432087106	2	2	1	2	IMFOIEKC_04032:menA	4.310856	menA	1	0.5319890198465925	1
menB_3	2	IMFOIEKC_01458	906	0.3757547513121515	3	2	1	2	IMFOIEKC_01458:menB_1	1.574632	menB	1	0.5380133155930775	1
menB_3~~~menB_4	3	IMFOIEKC_04018	903	0.14356822199148345	2	3	0	Inf	IMFOIEKC_04018:menB_2	4.296974	menB	1	0.32555901850155095	1
menC	3	IMFOIEKC_04012	981	0.1702606369740653	3	3	0	Inf	IMFOIEKC_04012:menC	4.290441	menC	1	0.3606596288590415	1
menD_1~~~menD_2~~~menD	5	IMFOIEKC_04010	1638	0.09134677097524008	6	5	2	2.5	IMFOIEKC_04010:menD	4.287926	menD	1	0.2627053121477707	1
menE_11	5	IMFOIEKC_03549	3252	0.5039783758567477	7	5	5	1	IMFOIEKC_03549:menE_4	3.809773	menE	1	0.6364342310498672	1
menE_12	4	IMFOIEKC_02901	1779	0.2568260754444413	5	4	3	1.3333333333333333	IMFOIEKC_02901:menE_2	3.151676	menE	1	0.45580844020319766	1
menE_2~~~menE_1~~~sauT	1	IMFOIEKC_04506	1584	0.8982849140109908	2	1	1	1	IMFOIEKC_04506:sauT	4.806511	sauT	1	0.9040210884299625	1
menE_8~~~menE_11~~~menE_1	2	IMFOIEKC_04550	1566	0.6597247635698918	4	2	3	0.6666666666666666	IMFOIEKC_04550:menE_6	4.85342	menE	1	0.7458581258150284	1
menE_8~~~menE_7~~~menE_13	2	IMFOIEKC_04024	1092	0.4671722611360976	3	2	1	2	IMFOIEKC_04024:menE_5	4.301437	menE	1	0.6094896387007366	1
menE_9~~~menE_5~~~menE_3	9	IMFOIEKC_01353	2997	0.03266902690952958	10	9	5	1.8	IMFOIEKC_01353:menE_1	1.437228	menE	1	0.1438167218140185	1
menF_1~~~pabB	3	IMFOIEKC_03131	1251	0.2707419082726036	4	3	2	1.5	IMFOIEKC_03131:menF_1	3.402647	menF	1	0.46346288575375777	1
menF_2	1	IMFOIEKC_03590	1095	0.7940235644378566	1	1	0	Inf	IMFOIEKC_03590:menF_2	3.858077	menF	1	0.8249051664825722	1
menG_1	2	IMFOIEKC_02287	639	0.23558543653166056	2	2	0	Inf	IMFOIEKC_02287:menG_2	2.446443	menG	1	0.43680311526340826	1
menG_1~~~menG_2~~~COQ5_9	3	IMFOIEKC_04006	648	0.06874385244499412	3	3	2	1.5	IMFOIEKC_04006:menG_3	4.285222	menG	1	0.2247724304010596	1
menH_2~~~menH_4~~~menH_5	4	IMFOIEKC_00393	756	0.025071121938615465	4	4	2	2	IMFOIEKC_00393:menH_1	0.402613	menH	1	0.13040293127147845	1
menH_2~~~menH_7	1	IMFOIEKC_00594	870	0.7150202936672931	1	1	0	Inf	IMFOIEKC_00594:menH_2	0.593094	menH	1	0.7707742700544828	1
menH_5~~~menH_6	1	IMFOIEKC_00905	792	0.6810719736539147	2	1	1	1	IMFOIEKC_00905:menH_3	0.902748	menH	1	0.7574943052071769	1
menJ	2	IMFOIEKC_04004	1209	0.5204428382628928	5	2	4	0.5	IMFOIEKC_04004:menJ	4.283569	menJ	1	0.6473700971604729	1
merR1~~~merR1_1	1	IMFOIEKC_01226	417	0.45211844589507827	1	1	0	Inf	IMFOIEKC_01226:merR1	1.273438	merR1	1	0.5972662789024672	1
metB_2~~~metB~~~metB_1	4	IMFOIEKC_03044	1167	0.09079351086065035	5	4	1	4	IMFOIEKC_03044:metB	3.306813	metB	1	0.26197515220245476	1
metE	9	IMFOIEKC_02990	2271	0.006619021434595814	4	9	0	Inf	IMFOIEKC_02990:metE	3.255352	metE	1	0.06803589407623833	1
metG	12	IMFOIEKC_03104	1560	4.485061487513209e-6	8	12	2	6	IMFOIEKC_03104:metG	3.368958	metG	0.007068456904320818	7.853841004800908e-4	0.007032576412420712
metH_2~~~metH	9	IMFOIEKC_01835	3774	0.10108076856179844	10	9	7	1.2857142857142858	IMFOIEKC_01835:metH	1.979439	metH	1	0.27430747988507675	1
metK	1	IMFOIEKC_01079	1212	0.8260199656156442	2	1	1	1	IMFOIEKC_01079:metK	1.069982	metK	1	0.8458787951983464	1
metXA	4	IMFOIEKC_03742	1179	0.09336879473273887	6	4	3	1.3333333333333333	IMFOIEKC_03742:metXA	4.013609	metXA	1	0.2653936482331091	1
metY	5	IMFOIEKC_03741	1371	0.05071097581221217	6	5	3	1.6666666666666667	IMFOIEKC_03741:metY	4.012227	metY	1	0.18586162297685205	1
metZ_1~~~metZ	3	IMFOIEKC_04194	1227	0.2614818444677426	7	3	7	0.42857142857142855	IMFOIEKC_04194:metZ	4.4640319999999996	metZ	1	0.4589679085215387	1
mfd	10	IMFOIEKC_03087	3660	0.04320291858587513	7	10	4	2.5	IMFOIEKC_03087:mfd	3.350713	mfd	1	0.17145401919236247	1
mfpA	4	IMFOIEKC_03753	549	0.00878252471789551	3	4	0	Inf	IMFOIEKC_03753:mfpA	4.027054	mfpA	1	0.07605087338133694	1
mftC	4	IMFOIEKC_03901	1215	0.10129882823167173	6	4	2	2	IMFOIEKC_03901:mftC	4.172545	mftC	1	0.27430747988507675	1
mftF	5	IMFOIEKC_03898	1419	0.05704025114370099	4	5	2	2.5	IMFOIEKC_03898:mftF	4.169047	mftF	1	0.1967077369857172	1
mftR~~~mftR_1~~~mftR_3	2	IMFOIEKC_03904	615	0.22290819055541078	2	2	0	Inf	IMFOIEKC_03904:mftR	4.17424	mftR	1	0.4222395532636146	1
mgtA	6	IMFOIEKC_04008	1155	0.007299971525425327	9	6	3	2	IMFOIEKC_04008:mgtA	4.286199	mgtA	1	0.06889074924593004	1
mhpA_1~~~mhpA_2	6	IMFOIEKC_03377	1743	0.04303080291551499	8	6	4	1.5	IMFOIEKC_03377:mhpA	3.648092	mhpA	1	0.17145401919236247	1
mhpC	4	IMFOIEKC_03328	867	0.03836318210208019	5	4	2	2	IMFOIEKC_03328:mhpC	3.601046	mhpC	1	0.16012626337494823	1
mhpF_3~~~mhpF	1	IMFOIEKC_00543	915	0.7329364268187668	3	1	2	0.5	IMFOIEKC_00543:mhpF	0.543867	mhpF	1	0.7820635129765583	1
miaB~~~miaB_2	2	IMFOIEKC_01939	1473	0.6268775218477375	4	2	2	1	IMFOIEKC_01939:miaB	2.089869	miaB	1	0.723659207467244	1
mkl_1~~~mkl_2~~~mkl	4	IMFOIEKC_03926	1011	0.060577024958604196	4	4	2	2	IMFOIEKC_03926:mkl	4.201445	mkl	1	0.2061973894919227	1
mku_2	3	IMFOIEKC_03206	927	0.1516283602605775	5	3	4	0.75	IMFOIEKC_03206:mku	3.482785	mku	1	0.33562681990262655	1
mlaE_3	4	IMFOIEKC_00401	870	0.038768688888461474	3	4	1	4	IMFOIEKC_00401:mlaE_1	0.409247	mlaE	1	0.1603716014919584	1
mlaE_7	2	IMFOIEKC_01826	864	0.3541747500716381	3	2	2	1	IMFOIEKC_01826:mlaE_3	1.969706	mlaE	1	0.5290800057942197	1
mltG	3	IMFOIEKC_01033	1248	0.26958236452711803	5	3	2	1.5	IMFOIEKC_01033:mltG	1.023265	mltG	1	0.46346288575375777	1
mmaA1	2	IMFOIEKC_03938	861	0.3526228050457413	1	2	1	2	IMFOIEKC_03938:mmaA1	4.215513	mmaA1	1	0.5282638220076884	1
mmaA2	5	IMFOIEKC_03963	867	0.00915370602924603	6	5	1	5	IMFOIEKC_03963:mmaA2	4.233045	mmaA2	1	0.07797967947076619	1
mmaA4	3	IMFOIEKC_03939	897	0.14157597570884137	3	3	0	Inf	IMFOIEKC_03939:mmaA4	4.216458	mmaA4	1	0.3228997651478061	1
mmcO_2~~~mmcO_1	3	IMFOIEKC_03370	1533	0.3804997527686816	4	3	4	0.75	IMFOIEKC_03370:mmcO_2	3.639965	mmcO	1	0.5412162548406518	1
mmcO_3	2	IMFOIEKC_01393	1446	0.6168900633575835	3	2	2	1	IMFOIEKC_01393:mmcO_1	1.496566	mmcO	1	0.7197879515735518	1
mmgC_10	1	IMFOIEKC_01931	1161	0.8127341459933782	2	1	2	0.5	IMFOIEKC_01931:mmgC_2	2.081276	mmgC	1	0.8366224781747643	1
mmgC_10~~~carC_1	2	IMFOIEKC_02731	1218	0.5243903520787165	3	2	1	2	IMFOIEKC_02731:carC_4	2.966459	carC	1	0.6502275333407217	1
mmgC_1~~~acrC_1~~~mcd	6	IMFOIEKC_04375	1149	0.0071262790662731555	6	6	3	2	IMFOIEKC_04375:mcd	4.6658	mcd	1	0.06889074924593004	1
mmgC_3	3	IMFOIEKC_02620	1167	0.23852856601545855	5	3	3	1	IMFOIEKC_02620:mmgC_4	2.836776	mmgC	1	0.44018854805663077	1
mmgC_6	2	IMFOIEKC_04188	1197	0.5151453783120428	4	2	4	0.5	IMFOIEKC_04188:mmgC_7	4.458128	mmgC	1	0.6448523560125333	1
mmgC_7	4	IMFOIEKC_03167	1149	0.08699559954134554	11	4	8	0.5	IMFOIEKC_03167:mmgC_6	3.434483	mmgC	1	0.2567510578223981	1
mmgC_8~~~mmgC_9	3	IMFOIEKC_01990	1257	0.2730626090544627	4	3	1	3	IMFOIEKC_01990:mmgC_3	2.140452	mmgC	1	0.46473722664128864	1
mmgF	4	IMFOIEKC_00172	903	0.04339076266911503	4	4	1	4	IMFOIEKC_00172:mmgF	0.171706	mmgF	1	0.17145401919236247	1
mmpI	2	IMFOIEKC_02336	924	0.38491240752998424	3	2	3	0.6666666666666666	IMFOIEKC_02336:mmpI	2.511797	mmpI	1	0.5445439445846096	1
mmpL1~~~mmpL4_1~~~mmpL4_7	7	IMFOIEKC_04613	2859	0.12413391965543467	5	7	2	3.5	IMFOIEKC_04613:mmpL4_10	4.917237	mmpL4	1	0.30190595274223003	1
mmpL1~~~mmpL4_7~~~mmpL4_1~~~mmpL4_3	3	IMFOIEKC_04176	2871	0.7820572237836301	7	3	6	0.5	IMFOIEKC_04176:mmpL4_9	4.4443530000000004	mmpL4	1	0.8146214042848651	1
mmpL3_3~~~mmpL3_2~~~mmpL3_4	5	IMFOIEKC_04385	2874	0.3998452856322508	6	5	5	1	IMFOIEKC_04385:mmpL3_3	4.677765	mmpL3	1	0.5554768635565976	1
mmpL3_3~~~mmpL3_4	9	IMFOIEKC_02965	2427	0.009906725411971296	8	9	7	1.2857142857142858	IMFOIEKC_02965:mmpL3_2	3.226948	mmpL3	1	0.08131770442326439	1
mmpL4_5~~~mmpL4_2	5	IMFOIEKC_00748	2829	0.3871807755059898	6	5	6	0.8333333333333334	IMFOIEKC_00748:mmpL4_2	0.737363	mmpL4	1	0.5456809876770642	1
mmpL4_7~~~mmpL4_6	7	IMFOIEKC_01205	2919	0.1338967987075579	5	7	4	1.75	IMFOIEKC_01205:mmpL4_4	1.210072	mmpL4	1	0.314266380909049	1
mmpL4_8	8	IMFOIEKC_01206	2892	0.062102226062540275	5	8	4	2	IMFOIEKC_01206:mmpL4_5	1.213049	mmpL4	1	0.2104798027409967	1
mmpL5	9	IMFOIEKC_01719	2901	0.027427687940118937	8	9	6	1.5	IMFOIEKC_01719:mmpL5	1.847876	mmpL5	1	0.13370869814387584	1
mmpL5_1~~~mmpL4_4~~~mmpL4_9~~~mmpL4_3	17	IMFOIEKC_00836	2919	2.236615026518612e-6	11	17	9	1.8888888888888888	IMFOIEKC_00836:mmpL4_3	0.827186	mmpL4	0.0035249052817933326	5.750496564683592e-4	0.0035137222066607392
mmpL5_4~~~mmpL4_9~~~mmpL4_5	5	IMFOIEKC_04118	2931	0.41584371187043667	5	5	3	1.6666666666666667	IMFOIEKC_04118:mmpL4_8	4.390039	mmpL4	1	0.5674345319731711	1
mmpS3~~~mmpS3_2~~~mmpS3_1	2	IMFOIEKC_02151	960	0.40304700146876615	3	2	2	1	IMFOIEKC_02151:mmpS3	2.30629	mmpS3	1	0.557683998520435	1
mmpS4_2	1	IMFOIEKC_04119	549	0.547134962463759	2	1	1	1	IMFOIEKC_04119:mmpS4_4	4.392966	mmpS4	1	0.6696597446226645	1
mmpS4_2~~~mmpS5_4~~~mmpS4_7	1	IMFOIEKC_00383	423	0.45684125635946105	1	1	0	Inf	IMFOIEKC_00383:mmpS4_1	0.392967	mmpS4	1	0.6014885714473772	1
mmpS5_1	3	IMFOIEKC_00749	444	0.02732170781834247	3	3	0	Inf	IMFOIEKC_00749:mmpS5_1	0.740188	mmpS5	1	0.13370869814387584	1
mmpS5_2~~~mmpS5_4	4	IMFOIEKC_01718	435	0.003935505646820268	4	4	0	Inf	IMFOIEKC_01718:mmpS5_2	1.847445	mmpS5	1	0.05796595233073591	1
mmr	1	IMFOIEKC_00753	324	0.37343635909996364	1	1	0	Inf	IMFOIEKC_00753:mmr	0.742915	mmr	1	0.5380133155930775	1
mmsB_1	3	IMFOIEKC_03324	894	0.14058336255204276	3	3	0	Inf	IMFOIEKC_03324:mmsB_1	3.597216	mmsB	1	0.32156658836287283	1
mmsB_3~~~mmsB_1~~~mmsB~~~mmsB_2	4	IMFOIEKC_03841	888	0.04125311841183429	5	4	1	4	IMFOIEKC_03841:mmsB_2	4.120659	mmsB	1	0.16670490927448933	1
mmuM_2~~~mmuM	2	IMFOIEKC_02583	876	0.360369069270492	2	2	2	1	IMFOIEKC_02583:mmuM	2.795293	mmuM	1	0.5322789626713171	1
mnmA_1	3	IMFOIEKC_00828	1059	0.19822614591644352	3	3	0	Inf	IMFOIEKC_00828:mnmA	0.819245	mnmA	1	0.39620322889156995	1
mntB	2	IMFOIEKC_00499	822	0.3323348870731097	3	2	1	2	IMFOIEKC_00499:mntB	0.500747	mntB	1	0.5139925879139993	1
mntH_1	2	IMFOIEKC_04499	1761	0.7210083717400619	2	2	2	1	IMFOIEKC_04499:mntH_4	4.798411	mntH	1	0.7751085906291525	1
mntH_2	3	IMFOIEKC_02278	1656	0.4275376104749348	3	3	4	0.75	IMFOIEKC_02278:mntH_1	2.436456	mntH	1	0.5783684756296115	1
mntH_3	2	IMFOIEKC_03212	1227	0.5283158334037583	2	2	2	1	IMFOIEKC_03212:mntH_2	3.489208	mntH	1	0.6530398066229985	1
mntH_8~~~mntH_5~~~mntH_4	3	IMFOIEKC_03993	1299	0.2893595618513968	3	3	1	3	IMFOIEKC_03993:mntH_3	4.272759	mntH	1	0.4830833363112302	1
mntR~~~mntR_3	1	IMFOIEKC_01989	705	0.6384142623868817	3	1	2	0.5	IMFOIEKC_01989:mntR	2.139621	mntR	1	0.72750605749944	1
moaA2	3	IMFOIEKC_03258	1095	0.21148445976959304	2	3	1	3	IMFOIEKC_03258:moaA2	3.537337	moaA2	1	0.41097350011945577	1
moaC2	2	IMFOIEKC_03263	531	0.17910881877612517	4	2	2	1	IMFOIEKC_03263:moaC2	3.540902	moaC2	1	0.372887052035896	1
moaE2_1~~~moaE2_2	2	IMFOIEKC_03261	426	0.1267593662783783	2	2	0	Inf	IMFOIEKC_03261:moaE2_1	3.540001	moaE2	1	0.30684240444051264	1
moaE2_2~~~moaE2_1	2	IMFOIEKC_04133	1215	0.5230769576451189	2	2	1	2	IMFOIEKC_04133:moaE2_2	4.405971	moaE2	1	0.6491096734241789	1
modA	1	IMFOIEKC_01542	768	0.6698340359943571	1	1	0	Inf	IMFOIEKC_01542:modA	1.671337	modA	1	0.7497574152891384	1
modC_2~~~modC	4	IMFOIEKC_01545	1116	0.08023877306366002	4	4	1	4	IMFOIEKC_01545:modC	1.674422	modC	1	0.24507036114017092	1
moeA1_2~~~moeA1	2	IMFOIEKC_03155	1287	0.5539167246009131	2	2	0	Inf	IMFOIEKC_03155:moeA1	3.423152	moeA1	1	0.6730707463153733	1
moeZ	3	IMFOIEKC_03580	1197	0.2499659417935187	3	3	1	3	IMFOIEKC_03580:moeZ	3.848208	moeZ	1	0.4481755679938401	1
mog	3	IMFOIEKC_03262	483	0.03376897845269998	4	3	3	1	IMFOIEKC_03262:mog	3.540423	mog	1	0.14742357352203647	1
moxC~~~ntaA_3~~~ntaA_2	4	IMFOIEKC_02342	1392	0.14442078202686578	5	4	2	2	IMFOIEKC_02342:ntaA_3	2.518589	ntaA	1	0.3256182438831766	1
mpa	7	IMFOIEKC_01815	1830	0.01849642227055906	5	7	2	3.5	IMFOIEKC_01815:mpa	1.959764	mpa	1	0.11132786356476608	1
mpdB	7	IMFOIEKC_01349	1698	0.012845620729769735	4	7	3	2.3333333333333335	IMFOIEKC_01349:mpdB	1.431758	mpdB	1	0.09302053608597956	1
mprA_1	3	IMFOIEKC_03164	687	0.07870511219210974	3	3	1	3	IMFOIEKC_03164:mprA_2	3.431559	mprA	1	0.2422641734663378	1
mprA_2	2	IMFOIEKC_01172	723	0.2801391797658962	2	2	1	2	IMFOIEKC_01172:mprA_1	1.168578	mprA	1	0.4747304809796262	1
mprB	6	IMFOIEKC_03163	1569	0.028077212794699703	6	6	2	3	IMFOIEKC_03163:mprB	3.429974	mprB	1	0.13370869814387584	1
mptA	7	IMFOIEKC_02126	1518	0.007294318435029699	7	7	3	2.3333333333333335	IMFOIEKC_02126:mptA	2.279085	mptA	1	0.06889074924593004	1
mqo	1	IMFOIEKC_02016	1503	0.8856742462880818	2	1	1	1	IMFOIEKC_02016:mqo	2.168458	mqo	1	0.8958312182441527	1
mraY_2~~~mraY_1~~~mraY	2	IMFOIEKC_02114	1080	0.46151052881583826	4	2	2	1	IMFOIEKC_02114:mraY	2.26511	mraY	1	0.6046224508699636	1
mraZ	1	IMFOIEKC_02120	432	0.46384924826282947	2	1	1	1	IMFOIEKC_02120:mraZ	2.273804	mraZ	1	0.6061578899355052	1
mrdA	5	IMFOIEKC_02031	1800	0.12218783278265931	6	5	3	1.6666666666666667	IMFOIEKC_02031:mrdA	2.184583	mrdA	1	0.3008875382272985	1
mrp	8	IMFOIEKC_02882	1158	3.463673857104228e-4	9	8	3	2.6666666666666665	IMFOIEKC_02882:mrp	3.134625	mrp	0.5458749998796263	0.013314024387307959	0.5320203044512094
mscL	4	IMFOIEKC_03160	456	0.0046410199224486475	3	4	0	Inf	IMFOIEKC_03160:mscL	3.427388	mscL	1	0.06039156850271864	1
mshA_1	8	IMFOIEKC_04086	1275	6.459855479886108e-4	6	8	3	2.6666666666666665	IMFOIEKC_04086:mshA_7	4.360296	mshA	1	0.01921250993695844	0.9851279606826315
mshA_2~~~glgM_2~~~mshA_4	3	IMFOIEKC_01649	1251	0.2707419082726036	3	3	0	Inf	IMFOIEKC_01649:mshA_1	1.775778	mshA	1	0.46346288575375777	1
mshA_4~~~mshA_1~~~mshA_13~~~mshA_5~~~mshA_6	1	IMFOIEKC_03114	1803	0.9258435590387333	2	1	5	0.2	IMFOIEKC_03114:mshA_3	3.380872	mshA	1	0.9281993950668216	1
mshA_6	2	IMFOIEKC_03231	1191	0.512482098180335	3	2	2	1	IMFOIEKC_03231:mshA_5	3.511054	mshA	1	0.64356317667905	1
mshB	3	IMFOIEKC_02943	903	0.14356822199148345	3	3	2	1.5	IMFOIEKC_02943:mshB_1	3.205009	mshB	1	0.32555901850155095	1
mshB_2	2	IMFOIEKC_03498	768	0.30395737754421237	4	2	4	0.5	IMFOIEKC_03498:mshB_2	3.760883	mshB	1	0.4938523989790502	1
mshC_1~~~mshC	5	IMFOIEKC_02087	1248	0.0364616158155427	5	5	1	5	IMFOIEKC_02087:mshC	2.239956	mshC	1	0.15572765996014984	1
mshD_2~~~mshD_1~~~mshD	4	IMFOIEKC_03450	951	0.05064141885657648	2	4	0	Inf	IMFOIEKC_03450:mshD	3.715798	mshD	1	0.18586162297685205	1
msiK_2	6	IMFOIEKC_01747	1086	0.005478366586706917	8	6	3	2	IMFOIEKC_01747:msiK	1.877158	msiK	1	0.06295717175206593	1
msl3	18	IMFOIEKC_02934	6324	0.006084173594246253	15	18	9	2	IMFOIEKC_02934:msl3	3.189583	msl3	1	0.06478822692251415	1
msrA_2~~~msrA	2	IMFOIEKC_04486	516	0.1714276956278325	2	2	0	Inf	IMFOIEKC_04486:msrA	4.784293	msrA	1	0.3626443601469316	1
msrB	4	IMFOIEKC_01884	405	0.0030590269030520657	4	4	1	4	IMFOIEKC_01884:msrB	2.038408	msrB	1	0.04714355005071221	1
msrP~~~msrP_1	7	IMFOIEKC_02676	1491	0.006648177466840548	8	7	1	7	IMFOIEKC_02676:msrP_2	2.906162	msrP	1	0.06803589407623833	1
msuD	5	IMFOIEKC_01036	1086	0.021908125470201968	3	5	0	Inf	IMFOIEKC_01036:msuD	1.025763	msuD	1	0.11988613104527189	1
mtgA~~~ftsI_2	9	IMFOIEKC_00072	2430	0.00998011855316063	8	9	6	1.5	IMFOIEKC_00072:mtgA	0.074152	mtgA	1	0.08139726178578141	1
mtlK_1~~~mtlK_2	3	IMFOIEKC_03204	1413	0.3338353733012736	6	3	4	0.75	IMFOIEKC_03204:mtlK_2	3.480448	mtlK	1	0.5139925879139993	1
mtlK_2~~~mtlK_1	6	IMFOIEKC_03202	1494	0.022861454259464765	6	6	3	2	IMFOIEKC_03202:mtlK_1	3.47797	mtlK	1	0.1232053260098195	1
mtnP	5	IMFOIEKC_04031	777	0.005876782446447669	5	5	2	2.5	IMFOIEKC_04031:mtnP	4.31001	mtnP	1	0.06476194872792006	1
mtr	5	IMFOIEKC_02018	1380	0.05186475218382661	7	5	4	1.25	IMFOIEKC_02018:mtr	2.171119	mtr	1	0.18661837772080075	1
mtrA	4	IMFOIEKC_03637	678	0.017686269180968692	5	4	2	2	IMFOIEKC_03637:mtrA	3.9048060000000002	mtrA	1	0.10979915440856942	1
mtrB	15	IMFOIEKC_03636	1698	5.3519643145258277e-8	11	15	2	7.5	IMFOIEKC_03636:mtrB	3.90305	mtrB	8.434695759692704e-5	4.217347879846352e-5	8.429343795378179e-5
murA	3	IMFOIEKC_02771	1239	0.26610711731620923	3	3	0	Inf	IMFOIEKC_02771:murA	3.012599	murA	1	0.4618775516413499	1
murB	1	IMFOIEKC_04090	1119	0.8010344334992894	3	1	3	0.3333333333333333	IMFOIEKC_04090:murB	4.365293	murB	1	0.8300001756705326	1
murC_2~~~murC	2	IMFOIEKC_02110	1491	0.6334224909668992	3	2	1	2	IMFOIEKC_02110:murC	2.25909	murC	1	0.725266728887448	1
murD	6	IMFOIEKC_02113	1470	0.021340777244694336	4	6	2	3	IMFOIEKC_02113:murD	2.263641	murD	1	0.11824028531766134	1
murE_2	6	IMFOIEKC_02116	1563	0.027633561615154262	7	6	3	2	IMFOIEKC_02116:murE	2.267742	murE	1	0.13370869814387584	1
murF_2~~~murF	1	IMFOIEKC_02115	1560	0.8947008207330276	1	1	0	Inf	IMFOIEKC_02115:murF	2.266186	murF	1	0.9021423502720739	1
murG	1	IMFOIEKC_02111	1227	0.8297450871934854	1	1	0	Inf	IMFOIEKC_02111:murG_1	2.260577	murG	1	0.8485906926780876	1
murG_1	4	IMFOIEKC_03117	456	0.0046410199224486475	4	4	2	2	IMFOIEKC_03117:murG_2	3.38422	murG	1	0.06039156850271864	1
murI	3	IMFOIEKC_02748	828	0.11937310330701009	2	3	0	Inf	IMFOIEKC_02748:murI	2.981884	murI	1	0.2962671751509743	1
murJ_1	2	IMFOIEKC_03113	1476	0.6279746365496948	2	2	0	Inf	IMFOIEKC_03113:murJ	3.3794	murJ	1	0.723659207467244	1
murT	3	IMFOIEKC_00127	1251	0.2707419082726036	3	3	0	Inf	IMFOIEKC_00127:murT	0.128983	murT	1	0.46346288575375777	1
mutA	5	IMFOIEKC_01176	1878	0.13855352831982698	9	5	4	1.25	IMFOIEKC_01176:mutA	1.173178	mutA	1	0.32020276155514593	1
mutB	4	IMFOIEKC_01177	2253	0.40878995423891573	5	4	5	0.8	IMFOIEKC_01177:mutB	1.175061	mutB	1	0.5628950333447744	1
mutM_2	3	IMFOIEKC_03191	864	0.13078991131192205	2	3	1	3	IMFOIEKC_03191:mutM_2	3.464342	mutM	1	0.310429066607815	1
mutM_3~~~nei1_1	2	IMFOIEKC_03696	753	0.2960305747978657	3	2	1	2	IMFOIEKC_03696:nei1_2	3.96757	nei1	1	0.489553185604865	1
mutT1	1	IMFOIEKC_00864	948	0.7453549819627736	3	1	3	0.3333333333333333	IMFOIEKC_00864:mutT1	0.856709	mutT1	1	0.7899660064380171	1
mutT2~~~mutT2_2	1	IMFOIEKC_02951	423	0.45684125635946105	2	1	1	1	IMFOIEKC_02951:mutT2	3.217747	mutT2	1	0.6014885714473772	1
mutT3	2	IMFOIEKC_04170	642	0.2371730786767585	3	2	2	1	IMFOIEKC_04170:mutT3	4.437247	mutT3	1	0.43871452112038894	1
mutT4	3	IMFOIEKC_04625	579	0.05265413599102367	2	3	0	Inf	IMFOIEKC_04625:mutT4	4.938784	mutT4	1	0.1881698828159939	1
mutY_2~~~mutY	1	IMFOIEKC_00480	900	0.7270931635453987	1	1	0	Inf	IMFOIEKC_00480:mutY	0.481901	mutY	1	0.7795230107126178	1
mviN	11	IMFOIEKC_04627	3678	0.020169705669307456	8	11	4	2.75	IMFOIEKC_04627:mviN	4.941758	mviN	1	0.11729688610637842	1
mycG	2	IMFOIEKC_03991	1230	0.5296194155832904	4	2	4	0.5	IMFOIEKC_03991:mycG	4.270113	mycG	1	0.6536258410017742	1
mycP2~~~mycP2_2	5	IMFOIEKC_00308	1662	0.09563386337216548	6	5	5	1	IMFOIEKC_00308:mycP2	0.317881	mycP2	1	0.2658705163227908	1
